X,Y
-129.232483,53.625824
-129.238037,53.613327
-129.239441,53.601936
-129.236938,53.537216
-129.231384,53.500832
-129.234436,53.461937
-129.234985,53.4561
-129.237488,53.433601
-129.272797,53.379158
-129.303345,53.384995
-129.333893,53.397491
-129.353607,53.407768
-129.518616,53.514999
-129.62915,53.587769
-129.686127,53.630272
-129.830841,53.747215
-129.861115,53.765274
-129.912781,53.798332
-130.045013,53.883049
-130.050293,53.88694
-130.099152,53.941933
-130.101379,53.946655
-130.09137,54.066101
-130.09082,54.071663
-130.076935,54.114441
-130.073334,54.120827
-130.065002,54.13221
-130.051666,54.148605
-130.046661,54.15332
-129.863617,54.213051
-129.848877,54.217491
-129.83194,54.219437
-129.782059,54.210602
-129.726379,54.200771
-129.697388,54.194435
-129.687561,54.190933
-129.644165,54.181938
-129.633331,54.179993
-129.614166,54.178917
-129.591949,54.185822
-129.470825,54.235825
-129.470001,54.237213
-129.474426,54.23999
-129.482758,54.24305
-129.511414,54.244156
-129.51889,54.241936
-129.561401,54.226936
-129.56778,54.223877
-129.682388,54.221603
-129.688232,54.223099
-129.77655,54.234768
-129.83667,54.238327
-129.85498,54.238045
-129.871368,54.235268
-129.966949,54.20694
-129.97998,54.200829
-129.991669,54.192764
-130.037506,54.17305
-130.104431,54.154434
-130.113312,54.153877
-130.122772,54.154434
-130.131104,54.157211
-130.191681,54.193321
-130.228058,54.258606
-130.238586,54.294998
-130.261139,54.342766
-130.275848,54.349716
-130.282501,54.346382
-130.332764,54.32972
-130.348877,54.326942
-130.391388,54.330276
-130.45166,54.336655
-130.459167,54.3386
-130.48111,54.364716
-130.483887,54.401657
-130.476379,54.43055
-130.473602,54.435822
-130.433624,54.496658
-130.429993,54.562492
-130.439728,54.612213
-130.440552,54.617493
-130.438599,54.623604
-130.43277,54.627487
-130.425568,54.629715
-130.416656,54.630272
-130.407501,54.628601
-130.397797,54.626381
-130.389465,54.623322
-130.375549,54.616661
-130.332153,54.578552
-130.281677,54.528381
-130.222778,54.471931
-130.063049,54.339989
-130.05777,54.336105
-130.037231,54.326103
-130.020844,54.319992
-129.993042,54.31221
-129.982758,54.311104
-129.96582,54.313049
-129.959167,54.316101
-129.955841,54.322495
-129.959717,54.326942
-129.967224,54.32888
-129.981659,54.32444
-129.99054,54.323883
-130.023621,54.335548
-130.038605,54.341934
-130.043884,54.345825
-130.147797,54.441933
-130.313828,54.586269
-130.367218,54.635269
-130.372223,54.644714
-130.374146,54.654991
-130.368591,54.66777
-130.358612,54.67749
-130.352783,54.681381
-130.339722,54.687492
-130.325012,54.692215
-130.243866,54.707771
-130.235535,54.70916
-130.22583,54.708885
-130.171936,54.703606
-130.161957,54.701103
-130.153625,54.698326
-130.101105,54.671661
-130.075287,54.657768
-130.068878,54.648605
-130.065002,54.64444
-130.054169,54.636658
-130.026947,54.623047
-130.00058,54.614716
-129.980835,54.609993
-129.959991,54.607498
-129.910278,54.605553
-129.968323,54.621933
-130.004456,54.632767
-130.028076,54.641937
-130.194733,54.72332
-130.20166,54.726936
-130.201111,54.732491
-130.173889,54.846657
-130.171112,54.851662
-130.165833,54.856659
-130.160828,54.861382
-130.05835,54.952774
-130.045837,54.959991
-130.031952,54.965271
-129.946945,54.97049
-129.936279,54.971153
-129.92395,54.970322
-129.918106,54.968826
-129.909775,54.964661
-129.907455,54.962158
-129.654449,54.980545
-129.646973,54.982765
-129.640289,54.985825
-129.622498,54.997772
-129.625,55.002495
-129.799988,55.006943
-129.866089,55.00666
-129.875275,55.006104
-129.883331,55.004715
-129.905853,54.997772
-129.91391,54.996384
-129.964874,55.003437
-129.97171,55.004608
-129.97905,55.008938
-129.981384,55.011608
-129.981049,55.014938
-129.996368,55.024162
-129.975555,55.06694
-129.961395,55.093323
-129.95639,55.098045
-129.847504,55.210548
-129.726654,55.3386
-129.66301,55.412212
-129.643341,55.434158
-129.637238,55.438042
-129.622223,55.44249
-129.605255,55.445267
-129.584717,55.443878
-129.541107,55.438042
-129.523895,55.439987
-129.508636,55.444435
-129.488312,55.453606
-129.476105,55.46138
-129.471649,55.467209
-129.4711,55.472763
-129.475006,55.476936
-129.484161,55.4786
-129.62027,55.459435
-129.636963,55.456657
-129.679123,55.473156
-129.686111,55.467491
-129.696625,55.453991
-129.699799,55.450993
-129.704285,55.449661
-129.709793,55.450657
-129.712112,55.453327
-129.713623,55.456161
-129.786957,55.566666
-129.785828,55.502777
-129.779449,55.493607
-129.772247,55.479431
-129.780304,55.359718
-129.782501,55.353607
-129.813904,55.289719
-129.817505,55.283333
-129.906952,55.168053
-129.911407,55.162491
-129.920837,55.151932
-130.028351,55.036385
-130.068329,54.996941
-130.074432,54.992767
-130.081665,54.990547
-130.09082,54.98999
-130.100555,54.990547
-130.108337,54.992493
-130.113617,54.996384
-130.127777,55.013885
-130.160278,55.069717
-130.162231,55.079994
-130.160004,55.086105
-130.118591,55.142494
-130.114166,55.148331
-130.080841,55.184715
-130.063904,55.195267
-130.045288,55.204163
-130.039185,55.208046
-129.948059,55.276382
-129.943878,55.282211
-129.944733,55.287216
-129.948883,55.29583
-129.960541,55.308884
-130.008636,55.370827
-130.101654,55.556381
-130.103607,55.566666
-130.128876,55.722214
-130.129425,55.732765
-130.128876,55.738602
-130.126099,55.750275
-130.121918,55.762497
-130.116394,55.774994
-130.112762,55.781662
-130.108337,55.787216
-130.091095,55.799995
-130.079163,55.808044
-130.06723,55.815826
-130.055267,55.823883
-130.039459,55.838326
-129.966644,55.912209
-129.962219,55.91777
-129.964172,55.928329
-129.971375,55.931664
-129.979706,55.932213
-129.994995,55.927773
-130.001953,55.924713
-130.005005,55.921661
-130.015076,55.90918
-130.014191,56.02388
-130.01474,56.025826
-130.053894,56.075554
-130.088593,56.11805
-130.229156,56.090271
-130.365265,56.123878
-130.44751,56.206383
-130.461945,56.235268
-130.484711,56.239433
-130.532776,56.246384
-130.560715,56.25
-130.627197,56.258606
-130.720551,56.325554
-130.755859,56.35305
-130.774445,56.366104
-130.847229,56.374435
-130.920013,56.382492
-131.054993,56.398048
-131.070557,56.403603
-131.125824,56.424164
-131.14447,56.434715
-131.164734,56.445267
-131.205261,56.465828
-131.221375,56.472488
-131.290009,56.500549
-131.314453,56.509995
-131.539459,56.596657
-131.55777,56.602219
-131.578888,56.603325
-131.611115,56.602219
-131.816101,56.594994
-131.824158,56.596939
-131.828613,56.60083
-131.858032,56.71888
-131.863617,56.78611
-131.860535,56.797775
-131.861389,56.799721
-132.046534927071,56.8510046497778
